Course number,Course title,Registration restrictions,Units,Type,Section,Session,Time,Days,Seats,Registered,Waitlist,Instructor,Room,Department
IML-602,Practice of Media Arts,,"4.0 units, max 8",Lecture-Lab,37487D,37.0,6:00-8:50pm,Thursday,10.0,0.0,0.0,,SCI206,IML
IML-607,Critique and Criticality,,"2.0 units, max 4",Lecture-Lab,37492D,37.0,4:00-6:50pm,Tuesday,10.0,0.0,0.0,,SCI209,IML
IML-794a,Doctoral Dissertation,,2.0 units,Lecture,37495D,37.0,TBA,,5.0,0.0,0.0,,OFFICE,IML
IML-794b,Doctoral Dissertation,P,2.0 units,Lecture,37496D,37.0,TBA,,5.0,0.0,0.0,,OFFICE,IML
IML-794c,Doctoral Dissertation,P,2.0 units,Lecture,37497D,37.0,TBA,,5.0,0.0,0.0,,OFFICE,IML
IML-794d,Doctoral Dissertation,P,2.0 units,Lecture,37498D,37.0,TBA,,5.0,0.0,0.0,,OFFICE,IML
IML-794z,Doctoral Dissertation,P,0.0 units,Lecture,37499D,37.0,TBA,,10.0,0.0,0.0,,OFFICE,IML
IR-101xgw,International Relations,,4.0 units,Lecture,37710R,1.0,9:30-10:50am,"Mon, Wed",150.0,0.0,0.0,Douglas Becker,MHP101,IR
,,,,Discussion,37711R,1.0,12:00-12:50pm,Wednesday,25.0,0.0,0.0,,THH121,IR
,,,,Discussion,37712R,1.0,9:00-9:50am,Friday,25.0,0.0,0.0,,DMC206,IR
,,,,Discussion,37713R,1.0,10:00-10:50am,Friday,25.0,0.0,0.0,,WPHB26,IR
,,,,Discussion,37714R,1.0,12:00-12:50pm,Friday,25.0,0.0,0.0,,DMC206,IR
,,,,Discussion,37715R,1.0,1:00-1:50pm,Wednesday,25.0,0.0,0.0,,THH214,IR
,,,,Discussion,37716R,1.0,1:00-1:50pm,Friday,25.0,0.0,0.0,,DMC206,IR
IR-150xg,Environmental Issues in Society,,4.0 units,Lecture-Discussion,33005R,1.0,12:30-1:50pm,"Tue, Thu",48.0,0.0,0.0,Shannon Gibson,GFS116,IR
IR-210gw,International Relations: Introductory Analysis,,4.0 units,Discussion,37731R,1.0,10:00-10:50am,Friday,25.0,0.0,0.0,,THHB9,IR
,,,,Lecture,37720D,1.0,12:00-1:20pm,"Wed, Fri",150.0,0.0,0.0,Steven Lamy,SAL101,IR
,,,,Discussion,37721R,1.0,8:00-8:50am,Friday,25.0,0.0,0.0,,DMC155,IR
,,,,Discussion,37723R,1.0,9:00-9:50am,Tuesday,25.0,0.0,0.0,,THH108,IR
,,,,Discussion,37725D,1.0,8:00-8:50am,Tuesday,25.0,0.0,0.0,,THHB9,IR
,,,,Discussion,37726R,1.0,9:00-9:50am,Friday,25.0,0.0,0.0,,DMC155,IR
,,,,Discussion,37728R,1.0,11:00-11:50am,Friday,25.0,0.0,0.0,,DMC155,IR
IR-211g,International Relations: Approaches to Research,,4.0 units,Lecture,37733R,1.0,12:30-1:50pm,"Tue, Thu",50.0,0.0,0.0,Megan Becker,DMC102,IR
,,,,Discussion,37734R,1.0,1:00-1:50pm,Friday,25.0,0.0,0.0,,DMC161,IR
,,,,Discussion,37737R,1.0,12:00-12:50pm,Friday,25.0,0.0,0.0,,DMC161,IR
IR-212,Historical Approaches to International Relations,,4.0 units,Lecture,37740R,1.0,9:30-10:50am,"Tue, Thu",50.0,0.0,0.0,Jacques Hymans,,IR
,,,,Discussion,37743R,1.0,12:00-12:50pm,Friday,25.0,0.0,0.0,,DMC207,IR
,,,,Discussion,37744R,1.0,11:00-11:50am,Friday,25.0,0.0,0.0,,DMC207,IR
IR-213,The Global Economy,,4.0 units,Lecture,37747R,1.0,11:00-12:20pm,"Tue, Thu",50.0,0.0,0.0,Alix Ziff,SOSB44,IR
,,,,Discussion,37750R,1.0,9:00-9:50am,Friday,25.0,0.0,0.0,,DMC200,IR
,,,,Discussion,37751D,1.0,10:00-10:50am,Friday,25.0,0.0,0.0,,DMC201,IR
IR-304,National Intelligence and the Shaping of Policy,,4.0 units,Lecture,37765D,1.0,10:30-11:50am,"Mon, Wed",48.0,0.0,0.0,Derek Grossman,DMC156,IR
IR-305w,Managing New Global Challenges,,4.0 units,Lecture,37770R,1.0,9:30-10:50am,"Tue, Thu",48.0,0.0,0.0,Alix Ziff,DMC150,IR
IR-307,Contemporary International Politics,,"4.0 units, max 8",,,,,,,,,,,IR
,Human Rights in Post-Soviet Eurasia,,4.0,Lecture,37775R,1.0,3:30-4:50pm,"Tue, Thu",48.0,0.0,0.0,Steve Swerdlow,SOSB44,IR
IR-316,Gender and Global Issues,,4.0 units,Lecture,37803R,1.0,8:30-9:50am,"Mon, Wed",48.0,0.0,0.0,Sara Angevine,SOSB46,IR
IR-320,Technology and International Relations,,4.0 units,Lecture,37810D,1.0,12:30-1:50pm,"Tue, Thu",48.0,0.0,0.0,Robert English,DMC100,IR
IR-324,Multinational Enterprises and World Politics,,4.0 units,Lecture,37816R,1.0,12:00-12:50pm,MWF,48.0,0.0,0.0,Douglas Becker,DMC152,IR
IR-325,North-South Relations in the Global Economy,,4.0 units,Lecture,37819D,1.0,2:00-3:20pm,"Tue, Thu",48.0,0.0,0.0,,DMC152,IR
IR-330,Politics of the World Economy,,4.0 units,Lecture,37827R,1.0,11:00-12:20pm,"Tue, Thu",48.0,0.0,0.0,Iva Bozovic,LVL16,IR
IR-339,Public Health and International Relations,,4.0 units,Lecture,37839R,1.0,3:30-4:50pm,"Mon, Wed",48.0,0.0,0.0,Heather Wipfli,DMC150,IR
IR-341,Foreign Policy Analysis,,4.0 units,Lecture,37840R,1.0,2:00-3:20pm,"Tue, Thu",35.0,0.0,0.0,Jeffrey Fields,THH212,IR
IR-342,The Politics and Strategy of Weapons of Mass Destruction,,4.0 units,,,,,,,,,,,IR
,The Politics and Strategy of Weapons of Mass Destruction,,4.0,Lecture,37843R,1.0,2:00-3:20pm,"Mon, Wed",35.0,0.0,0.0,Jonathan Markowitz,DMC102,IR
IR-364,The Political Economy of Latin American Development,,4.0 units,Lecture,37875R,1.0,12:30-1:50pm,"Tue, Thu",48.0,0.0,0.0,Monica Unda Gutierrez,DMC156,IR
IR-365,Politics and Democracy in Latin America,,4.0 units,Lecture,37877R,1.0,2:00-3:20pm,"Mon, Wed",48.0,0.0,0.0,Gerardo Munck,OFFICE,IR
IR-384,Asian Security Issues,,4.0 units,Lecture,37905R,1.0,12:00-1:20pm,"Mon, Wed",48.0,0.0,0.0,Derek Grossman,DMC156,IR
IR-391,Directed International Relations Field Study,,"2.0-4.0 units, max 8",Lecture,38098D,1.0,TBA,,48.0,0.0,0.0,Iva Bozovic,OFFICE,IR
IR-401,The United Nations and World Order,,4.0 units,Lecture,37913D,1.0,2:00-3:20pm,"Mon, Wed",19.0,0.0,0.0,Douglas Becker,DMC111,IR
IR-402,Theories of War,,4.0 units,Lecture,37920D,1.0,12:00-1:20pm,"Mon, Wed",19.0,0.0,0.0,Megan Becker,DMC211,IR
IR-412,Applied Data Science for International Relations 1,,2.0 units,Lecture,37926R,1.0,10:00-11:50am,Monday,19.0,0.0,0.0,Benjamin A.T. Graham,DMC259,IR
IR-431,"Commercial and Financial Globalization-Trends, Challenges",,4.0 units,Lecture,37936D,1.0,8:30-9:50am,"Mon, Wed",19.0,0.0,0.0,Joshua Aizenman,DMC206,IR
IR-443,Formulation of U.S. Foreign Policy,,4.0 units,Lecture,37944D,1.0,9:30-10:50am,"Tue, Thu",19.0,0.0,0.0,Jeffrey Fields,THH207,IR
IR-447w,Cities of the Middle East,,4.0 units,Lecture,41501R,1.0,2:00-3:20pm,"Tue, Thu",19.0,0.0,0.0,Bandar Alsaeed,VPD107,IR
IR-454,The International Political Economy of Development,,4.0 units,Lecture,37948D,1.0,5:00-7:50pm,Tuesday,19.0,0.0,0.0,Carol Wise,DMC254,IR
IR-455,The Political Economy of Autocracy,,4.0 units,Lecture,37968D,1.0,2:00-4:50pm,Wednesday,19.0,0.0,0.0,,DMC161,IR
IR-490x,Directed Research,C,"1.0-8.0 units, max 12",Lecture,37962D,1.0,TBA,,10.0,0.0,0.0,,OFFICE,IR
IR-499,Special Topics,,"2.0-4.0 units, max 8",,,,,,,,,,,IR
,"Democracy, Economic Growth and Human Security in Contemporary Africa",,4.0,Lecture,37922D,1.0,5:00-7:50pm,Wednesday,19.0,0.0,0.0,Brett Carter,DMC259,IR
JOUR-200w,The Power and Responsibility of the Press,,4.0 units,Lecture,21000R,1.0,11:00-12:20pm,"Tue, Thu",100.0,0.0,0.0,Geoffrey Cowan,ASCG26,JOUR
JOUR-201,"Culture of Journalism: Past, Present and Future",,4.0 units,Lecture-Lab,21012R,1.0,12:00-1:40pm,"Mon, Wed",60.0,0.0,0.0,Joe Saltzman,ASC204,JOUR
JOUR-205,Journalism Practicum,,"1.0-2.0 units, max 4",Lecture,21040D,60.0,TBA,,25.0,0.0,0.0,,ONLINE,JOUR
,,,,Lecture,21041D,166.0,TBA,,15.0,0.0,0.0,,ONLINE,JOUR
JOUR-206,Reporting and Writing Practicum,M,"1.0 units, max 2",Lecture,21001R,1.0,9:00-12:50pm,Monday,5.0,0.0,0.0,,ANN102,JOUR
,,,,Lecture,21002R,1.0,11:05-2:55pm,Monday,4.0,0.0,0.0,,ANN102,JOUR
,,,,Lecture,21004R,1.0,8:30-12:20pm,Monday,4.0,0.0,0.0,,ANN102,JOUR
,,,,Lecture,21005D,1.0,2:00-5:50pm,Tuesday,4.0,0.0,0.0,Rebecca Haggerty,ANN102,JOUR
,,,,Lecture,21006R,1.0,2:00-5:50pm,Monday,4.0,0.0,0.0,,ANN102,JOUR
,,,,Lecture,21007R,1.0,12:30-4:20pm,Monday,5.0,0.0,0.0,,ANN102,JOUR
,,,,Lecture,21008R,1.0,8:30-12:20pm,Tuesday,4.0,0.0,0.0,Rebecca Haggerty,ANN102,JOUR
,,,,Lecture,21009R,1.0,9:00-12:50pm,Tuesday,5.0,0.0,0.0,,ANN102,JOUR
,,,,Lecture,21010R,1.0,11:05-2:55pm,Tuesday,4.0,0.0,0.0,Rebecca Haggerty,ANN102,JOUR
,,,,Lecture,21013R,1.0,12:30-4:20pm,Tuesday,5.0,0.0,0.0,,ANN102,JOUR
,,,,Lecture,21015R,1.0,9:00-12:50pm,Wednesday,5.0,0.0,0.0,,ANN102,JOUR
,,,,Lecture,21016R,1.0,11:05-2:55pm,Wednesday,4.0,0.0,0.0,,ANN102,JOUR
,,,,Lecture,21018R,1.0,2:00-5:50pm,Wednesday,4.0,0.0,0.0,,ANN102,JOUR
,,,,Lecture,21019R,1.0,12:30-4:20pm,Wednesday,5.0,0.0,0.0,,ANN102,JOUR
,,,,Lecture,21020R,1.0,8:30-12:20pm,Thursday,4.0,0.0,0.0,,ANN102,JOUR
,,,,Lecture,21021R,1.0,9:00-12:50pm,Thursday,5.0,0.0,0.0,,ANN102,JOUR
,,,,Lecture,21022R,1.0,11:05-2:55pm,Thursday,4.0,0.0,0.0,,ANN102,JOUR
,,,,Lecture,21024R,1.0,2:00-5:50pm,Thursday,4.0,0.0,0.0,,ANN102,JOUR
,,,,Lecture,21025R,1.0,12:30-4:20pm,Thursday,5.0,0.0,0.0,,ANN102,JOUR
,,,,Lecture,21029R,1.0,9:30-1:20pm,Friday,4.0,0.0,0.0,,ANN102,JOUR
,,,,Lecture,21031R,1.0,5:00-8:50pm,Tuesday,4.0,0.0,0.0,,ANN102,JOUR
JOUR-207,Reporting and Writing I,M,3.0 units,Lecture,21092R,1.0,8:30-11:00am,Tuesday,12.0,0.0,0.0,Alan Abrahamson,ASC230,JOUR
,,,,Lecture,21096R,1.0,8:30-11:00am,Monday,12.0,0.0,0.0,,ANN308,JOUR
,,,,Lecture,21097R,1.0,11:30-2:00pm,Tuesday,12.0,0.0,0.0,Christina Bellantoni,ANN307,JOUR
,,,,Lecture,21098R,1.0,8:30-11:00am,Wednesday,12.0,0.0,0.0,Alan Abrahamson,ASC230,JOUR
,,,,Lecture,21099R,1.0,11:30-2:00pm,Wednesday,12.0,0.0,0.0,Alan Mittelstaedt,ANN308,JOUR
JOUR-210x,Basics of News Production for Non-Majors,M,"2.0 units, max 6",Lecture,21080D,1.0,TBA,,15.0,0.0,0.0,Christina Bellantoni,ANN102,JOUR
,,,,Lecture,21081D,1.0,TBA,,15.0,0.0,0.0,Stacy Scholder,ANN102,JOUR
,,,,Lecture,21082D,1.0,TBA,,15.0,0.0,0.0,Leslie Berestein Rojas,ANN102,JOUR
JOUR-307,Reporting and Writing II,PM,3.0 units,Lecture,21100R,1.0,8:30-11:00am,Wednesday,10.0,0.0,0.0,Rebecca Haggerty,ANN308,JOUR
,,,,Lecture,21101R,1.0,8:30-11:00am,Wednesday,10.0,0.0,0.0,,ANN307,JOUR
JOUR-320,Introduction to Coding for Storytelling,PM,2.0 units,Lecture,21164D,1.0,5:00-6:50pm,Tuesday,10.0,0.0,0.0,Keith Plocek,ANN308,JOUR
,,,,Lecture,21165D,1.0,10:00-11:50am,Monday,10.0,0.0,0.0,,ANN413,JOUR
JOUR-321,Visual Journalism,M,2.0 units,Lecture,21167R,1.0,7:00-8:40pm,Monday,12.0,0.0,0.0,,ANN308,JOUR
,,,,Lecture,21168R,1.0,5:00-6:40pm,Monday,12.0,0.0,0.0,,ANN308,JOUR
,,,,Lecture,21170R,1.0,3:00-4:40pm,Tuesday,12.0,0.0,0.0,,ANN308,JOUR
,,,,Lecture,21172R,1.0,3:00-4:40pm,Monday,12.0,0.0,0.0,,ANN308,JOUR
,,,,Lecture,21174R,1.0,5:00-6:40pm,Tuesday,12.0,0.0,0.0,,ANN211,JOUR
JOUR-322,Introduction to Investigative and Data Journalism,P,2.0 units,Lecture,21175R,1.0,10:00-11:40am,Wednesday,15.0,0.0,0.0,Dana Chinn,ANN408,JOUR
,,,,Lecture,21176R,60.0,3:00-4:40pm,Wednesday,15.0,0.0,0.0,,ONLINE,JOUR
,,,,Lecture,21177R,1.0,12:00-1:40pm,Tuesday,15.0,0.0,0.0,Dana Chinn,ANN408,JOUR
,,,,Lecture,21178R,1.0,6:00-7:40pm,Monday,15.0,0.0,0.0,,ANN307,JOUR
,,,,Lecture,21181R,1.0,3:00-4:40pm,Tuesday,15.0,0.0,0.0,,ANN408,JOUR
JOUR-323,Journalism and the Audience,,2.0 units,Lecture,21327R,1.0,2:00-3:40pm,Tuesday,18.0,0.0,0.0,Robert Hernandez,ANN409ABC,JOUR
JOUR-330,Photojournalism,,4.0 units,Lecture,21130R,1.0,3:00-6:20pm,Tuesday,16.0,0.0,0.0,Myra Turner,ANN209,JOUR
JOUR-350,Introduction to Sports Media,,4.0 units,Lecture,21179R,1.0,2:00-5:20pm,Tuesday,30.0,0.0,0.0,,ANNL116,JOUR
JOUR-372,Engaging Diverse Communities,PM,2.0 units,Lecture,21106R,1.0,2:30-4:10pm,Tuesday,14.0,0.0,0.0,,ANN413,JOUR
,,,,Lecture,21107R,1.0,5:00-6:40pm,Tuesday,14.0,0.0,0.0,,ANN307,JOUR
,,,,Lecture,21108R,1.0,7:00-8:40pm,Tuesday,14.0,0.0,0.0,,ANN307,JOUR
,,,,Lecture,21109R,1.0,4:30-6:10pm,Tuesday,14.0,0.0,0.0,,ANN413,JOUR
JOUR-380,"Sports, Business and Media in Today's Society",,4.0 units,Lecture,21203R,1.0,6:30-9:50pm,Wednesday,80.0,0.0,0.0,Jeff Fellenzer,ANNL105A,JOUR
JOUR-381,"Entertainment, Business and Media in Today's Society",,4.0 units,Lecture,21224R,1.0,5:00-8:20pm,Monday,33.0,0.0,0.0,Mary Murphy,ANNL116,JOUR
JOUR-402,Advanced Video Reporting,P,6.0 units,Lecture,21104R,1.0,9:00-12:20pm,Thursday,15.0,0.0,0.0,,ANN305,JOUR
,,,,Lab,21228R,1.0,10:00-6:00pm,Monday,4.0,0.0,0.0,,ANN102,JOUR
,,,,Lab,21229R,1.0,10:00-6:00pm,Tuesday,4.0,0.0,0.0,,ANN102,JOUR
,,,,Lab,21230R,1.0,10:00-6:00pm,Wednesday,4.0,0.0,0.0,,ANN102,JOUR
,,,,Lab,21231R,1.0,12:30-8:30pm,Thursday,4.0,0.0,0.0,,ANN102,JOUR
JOUR-403,Television News and Sports Production,P,6.0 units,Lecture,21232R,1.0,9:00-12:20pm,Thursday,12.0,0.0,0.0,Stacy Scholder,ANN210,JOUR
,,,,Lab,21191R,1.0,10:30-6:30pm,Monday,3.0,0.0,0.0,,ANN102,JOUR
,,,,Lab,21193R,1.0,10:30-6:30pm,Tuesday,3.0,0.0,0.0,,ANN102,JOUR
,,,,Lab,21194R,1.0,10:30-6:30pm,Wednesday,3.0,0.0,0.0,,ANN102,JOUR
,,,,Lab,21195R,1.0,12:30-8:30pm,Thursday,3.0,0.0,0.0,,ANN102,JOUR
JOUR-404,Produce and Host Sports Content in Studio A,,2.0 units,Lecture,21113R,1.0,4:00-6:20pm,Monday,12.0,0.0,0.0,,ANN408,JOUR
JOUR-405,Non-Fiction Television,P,4.0 units,Lecture,21239R,1.0,9:00-12:20pm,Tuesday,15.0,0.0,0.0,Daniel Birman,ANN210,JOUR
JOUR-406,Social Media Storytelling for Latinx Audiences,,2.0 units,Lecture,21240R,1.0,10:00-11:40am,Tuesday,15.0,0.0,0.0,Amara Aguilar,ANN305,JOUR
JOUR-407,The World of Podcasting,,4.0 units,Lecture,21430R,1.0,2:00-5:20pm,Wednesday,15.0,0.0,0.0,,ANN305,JOUR
JOUR-414,Advanced Digital Media Storytelling,P,2.0 units,Lecture,21457D,1.0,1:00-2:40pm,Tuesday,15.0,0.0,0.0,Myra Turner,ANN209,JOUR
JOUR-425,Advanced Radio News Production,,4.0 units,Lecture,21245R,1.0,9:00-12:20pm,Wednesday,15.0,0.0,0.0,Leslie Berestein Rojas,ANN305,JOUR
JOUR-431,Feature Writing,P,4.0 units,Lecture,21460R,1.0,2:00-5:20pm,Thursday,15.0,0.0,0.0,,ANN408,JOUR
JOUR-432,Sports Commentary,,4.0 units,Lecture,21260R,1.0,12:00-3:20pm,Monday,20.0,0.0,0.0,,ANN408,JOUR
JOUR-441,Sports Reporting,,2.0 units,Lecture,21226R,1.0,12:00-1:40pm,Tuesday,20.0,0.0,0.0,Alan Abrahamson,ASCG38,JOUR
JOUR-445,Reporting on Race,,4.0 units,Lecture,21321R,1.0,12:00-3:20pm,Wednesday,12.0,0.0,0.0,,ANN405,JOUR
JOUR-446,Entertainment Reporting,,2.0 units,Lecture,21265R,1.0,12:00-1:40pm,Wednesday,15.0,0.0,0.0,Mary Murphy,ANN408,JOUR
JOUR-455,The Second Draft Project,,2.0 units,Lecture,21238R,1.0,10:00-11:40am,Wednesday,15.0,0.0,0.0,Allissa Richardson,ANN405,JOUR
JOUR-458,"Media, Food and Culture",,4.0 units,Lecture,21286R,1.0,12:00-3:20pm,Wednesday,30.0,0.0,0.0,,ASC328,JOUR
JOUR-461,Spanish Language News Media Production,,2.0 units,Lecture,21288R,1.0,12:30-2:10pm,Friday,15.0,0.0,0.0,,ANN309,JOUR
JOUR-462,Law of Mass Communication,,4.0 units,Lecture,21227R,1.0,12:00-3:20pm,Wednesday,15.0,0.0,0.0,Alan Abrahamson,ASCG38,JOUR
,,,,Lecture,21290R,60.0,6:00-9:20pm,Wednesday,15.0,0.0,0.0,,ONLINE,JOUR
JOUR-468,The American Press and Issues of Sexual Diversity,,4.0 units,Lecture,21254R,1.0,2:00-5:20pm,Thursday,20.0,0.0,0.0,,ASCG38,JOUR
JOUR-469,"Money, Markets and Media",,4.0 units,Lecture,21285R,1.0,9:00-10:50am,"Tue, Thu",30.0,0.0,0.0,Gabriel Kahn,ANNL116,JOUR
JOUR-478,Politics of Sports Writing,,4.0 units,Lecture,21283R,1.0,6:00-9:20pm,Wednesday,20.0,0.0,0.0,,ASC228,JOUR
JOUR-479,Storytelling for Action Sports,,4.0 units,Lecture,21277R,1.0,2:00-5:20pm,Thursday,20.0,0.0,0.0,Keith Plocek,ANN405,JOUR
JOUR-481,"The Athlete, Sports Media and Popular Culture",,4.0 units,Lecture,21376R,1.0,2:00-5:20pm,Tuesday,32.0,0.0,0.0,Joe Saltzman Jeff Fellenzer,ANNL115,JOUR
JOUR-486,Multiplatform Olympic and Paralympic Storytelling,,2.0 units,Lecture,21281R,1.0,5:00-6:40pm,Thursday,15.0,0.0,0.0,,ANN305,JOUR
JOUR-490x,Directed Research,C,"1.0-8.0 units, max 12",Lecture,21340D,1.0,TBA,,1.0,0.0,0.0,Keith Plocek,OFFICE,JOUR
,,,,Lecture,21381D,1.0,TBA,,1.0,0.0,0.0,Peggy Bustamante,OFFICE,JOUR
,,,,Lecture,21386D,1.0,TBA,,1.0,0.0,0.0,Diane Winston,OFFICE,JOUR
,,,,Lecture,21387D,1.0,TBA,,1.0,0.0,0.0,Sandy Tolan,OFFICE,JOUR
,,,,Lecture,21388D,1.0,TBA,,1.0,0.0,0.0,Leslie Berestein Rojas,OFFICE,JOUR
,,,,Lecture,21389D,1.0,TBA,,1.0,0.0,0.0,Allissa Richardson,OFFICE,JOUR
,,,,Lecture,21392D,1.0,TBA,,10.0,0.0,0.0,Alan Abrahamson,OFFICE,JOUR
,,,,Lecture,21393D,1.0,TBA,,1.0,0.0,0.0,Amara Aguilar,OFFICE,JOUR
,,,,Lecture,21394D,1.0,TBA,,1.0,0.0,0.0,Christina Bellantoni,OFFICE,JOUR
,,,,Lecture,21395D,1.0,TBA,,1.0,0.0,0.0,Daniel Birman,OFFICE,JOUR
,,,,Lecture,21398D,1.0,TBA,,1.0,0.0,0.0,Geoffrey Cowan,OFFICE,JOUR
,,,,Lecture,21399D,1.0,TBA,,1.0,0.0,0.0,Laura Davis,OFFICE,JOUR
,,,,Lecture,21400D,1.0,TBA,,1.0,0.0,0.0,Vince Gonzales,OFFICE,JOUR
,,,,Lecture,21401D,1.0,TBA,,1.0,0.0,0.0,Rebecca Haggerty,OFFICE,JOUR
,,,,Lecture,21404D,1.0,TBA,,1.0,0.0,0.0,Robert Hernandez,OFFICE,JOUR
,,,,Lecture,21405D,1.0,TBA,,1.0,0.0,0.0,Henry Jenkins,OFFICE,JOUR
,,,,Lecture,21407D,1.0,TBA,,1.0,0.0,0.0,Gabriel Kahn,OFFICE,JOUR
,,,,Lecture,21408D,1.0,TBA,,1.0,0.0,0.0,Jonathan Kotler,OFFICE,JOUR
,,,,Lecture,21409D,1.0,TBA,,1.0,0.0,0.0,Alan Mittelstaedt,OFFICE,JOUR
,,,,Lecture,21410D,1.0,TBA,,2.0,0.0,0.0,Lisa Pecot-Hebert,OFFICE,JOUR
,,,,Lecture,21411D,1.0,TBA,,1.0,0.0,0.0,Gordon Stables,OFFICE,JOUR
,,,,Lecture,21412D,1.0,TBA,,1.0,0.0,0.0,Joe Saltzman,OFFICE,JOUR
,,,,Lecture,21414D,1.0,TBA,,1.0,0.0,0.0,Stacy Scholder,OFFICE,JOUR
,,,,Lecture,21415D,1.0,TBA,,1.0,0.0,0.0,Laura Castaneda,OFFICE,JOUR
,,,,Lecture,21416D,1.0,TBA,,1.0,0.0,0.0,Dana Chinn,OFFICE,JOUR
,,,,Lecture,21417D,1.0,TBA,,1.0,0.0,0.0,Mark Schoofs,OFFICE,JOUR
,,,,Lecture,21418D,1.0,TBA,,1.0,0.0,0.0,Myra Turner,OFFICE,JOUR
,,,,Lecture,21419D,1.0,TBA,,1.0,0.0,0.0,Ben Carrington,OFFICE,JOUR
,,,,Lecture,21420D,1.0,TBA,,1.0,0.0,0.0,Jeff Fellenzer,OFFICE,JOUR
,,,,Lecture,21421D,1.0,TBA,,1.0,0.0,0.0,Mary Murphy,OFFICE,JOUR
,,,,Lecture,21422D,1.0,TBA,,1.0,0.0,0.0,Oscar Garza,OFFICE,JOUR
JOUR-491,News Leadership,,2.0 units,Lecture,21397D,1.0,9:00-10:40am,Thursday,12.0,0.0,0.0,Mark Schoofs,ASC236,JOUR
JOUR-499,Special Topics,,"2.0-4.0 units, max 8",,,,,,,,,,,JOUR
,Bridging the Media Gap Between L.A. Influencers and Independent Journalists,,2.0,Lecture,21235R,1.0,12:00-1:40pm,Tuesday,20.0,0.0,0.0,Amara Aguilar,ANN305,JOUR
,AI in Journalism: Ethics and Tools,,2.0,Lecture,21236R,1.0,7:00-8:40pm,Tuesday,20.0,0.0,0.0,,ANN211,JOUR
,Problem Solving with AI,,2.0,Lecture,21313R,1.0,9:30-11:20am,Tuesday,15.0,0.0,0.0,,ANN307,JOUR
,"Power, Players and Platforms in Global Sports",,2.0,Lecture,21335R,1.0,4:00-5:40pm,Tuesday,90.0,0.0,0.0,David Belasco,ASCG26,JOUR
,Producing a Sports Talk Show,,4.0,Lecture,21337R,1.0,2:00-5:20pm,Thursday,16.0,0.0,0.0,,,JOUR
JOUR-510,Special Assignment Reporting,MC,2.0 units,,,,,,,,,,,JOUR
,Sports,,2.0,Lecture,21344R,1.0,10:00-11:50am,Friday,12.0,0.0,0.0,Jeff Fellenzer,ANN209,JOUR
,Entertainment,,2.0,Lecture,21692R,1.0,10:00-11:50am,Friday,12.0,0.0,0.0,Mary Murphy,ANN210,JOUR
JOUR-521,Documentary Pre-Production,MC,2.0 units,Lecture,21678D,1.0,2:00-5:20pm,Tuesday,15.0,0.0,0.0,Daniel Birman,ANN210,JOUR
JOUR-531,Fall Digital Journalism Immersion,PMC,3.0 units,Lecture,21545D,1.0,12:00-2:30pm,Monday,15.0,0.0,0.0,,ANN307,JOUR
,,,,Lecture,21546D,1.0,12:00-2:30pm,Monday,15.0,0.0,0.0,Alan Mittelstaedt Vince Gonzales,ANN308,JOUR
JOUR-532,Fall Digital Journalism Immersion Practicum,PMC,1.0 unit,Lecture,21543D,1.0,8:00-5:00pm,Tuesday,20.0,0.0,0.0,Alan Mittelstaedt,ANN102,JOUR
,,,,Lecture,21544D,1.0,8:00-5:00pm,Wednesday,20.0,0.0,0.0,,ANN102,JOUR
JOUR-539,Introduction to Investigative Reporting,MC,2.0 units,Lecture,21565D,1.0,9:00-10:40am,Monday,15.0,0.0,0.0,,ANN405,JOUR
,,,,Lecture,21577D,1.0,6:00-7:40pm,Wednesday,15.0,0.0,0.0,,ANN408,JOUR
JOUR-552,Video Reporting and Production,PMC,2.0 units,Lecture,21686D,1.0,9:00-10:50am,Monday,15.0,0.0,0.0,,ANN408,JOUR
JOUR-553,Coding and Programming for Storytelling,MC,2.0 units,Lecture,21559D,1.0,4:00-5:50pm,Thursday,15.0,0.0,0.0,Peggy Bustamante,ANN308,JOUR
,,,,Lecture,21570D,1.0,12:00-1:50pm,Friday,15.0,0.0,0.0,Peggy Bustamante,ANN308,JOUR
JOUR-556,Digital Investigations I: Introduction to OSINT Reporting,,2.0 units,Lecture,21233D,1.0,4:00-6:30pm,Thursday,15.0,0.0,0.0,,ASC236,JOUR
JOUR-567,The Power of Narrative,MC,2.0 units,Lecture,21600D,1.0,12:00-2:30pm,Monday,15.0,0.0,0.0,,ASC240,JOUR
JOUR-568,The Art of (Micro) Food Journalism: Los Angeles and Californ,MC,3.0 units,Lecture,21572D,1.0,9:00-11:30am,Tuesday,15.0,0.0,0.0,,ASC328,JOUR
JOUR-579,Journalism Internship,,"1.0-2.0 units, max 2",Lecture,21616D,60.0,TBA,,15.0,0.0,0.0,,ONLINE,JOUR
,,,,Lecture,21617D,770.0,TBA,,15.0,0.0,0.0,,ONLINE,JOUR
JOUR-580,Reporting on Race and Justice,MC,4.0 units,Lecture,21619D,1.0,12:00-3:20pm,Wednesday,12.0,0.0,0.0,Allissa Richardson,ANN405,JOUR
JOUR-587,Los Angeles Culture: 1960 to Today,MC,3.0 units,Lecture,21670D,1.0,3:30-6:00pm,Monday,15.0,0.0,0.0,Oscar Garza,ANN309,JOUR
